DOG;TOOTH_NUMBER;MAX_MAND;SIDE;POSITION;DEVELOPM_STAGE;LOWER;UPPER;CENS;SEX;BREED;BREED_SIZE;SKULL_TYPE;BREED_CLADE
409;407;MAND;R;7;3;165.0;165.0;0;M;Welsh Corgi Cardigan;Small;Meso;T
409;208;MAX;L;8;1;;151.0;2;M;Welsh Corgi Cardigan;Small;Meso;T
409;208;MAX;L;8;2;;151.0;2;M;Welsh Corgi Cardigan;Small;Meso;T
409;208;MAX;L;8;3;;161.0;2;M;Welsh Corgi Cardigan;Small;Meso;T
409;108;MAX;R;8;1;;151.0;2;M;Welsh Corgi Cardigan;Small;Meso;T
409;108;MAX;R;8;2;;151.0;2;M;Welsh Corgi Cardigan;Small;Meso;T
409;108;MAX;R;8;3;;161.0;2;M;Welsh Corgi Cardigan;Small;Meso;T
409;308;MAND;L;8;1;162.0;;4;M;Welsh Corgi Cardigan;Small;Meso;T
409;308;MAND;L;8;2;162.0;;4;M;Welsh Corgi Cardigan;Small;Meso;T
409;308;MAND;L;8;3;169.0;;4;M;Welsh Corgi Cardigan;Small;Meso;T
409;408;MAND;R;8;1;162.0;;4;M;Welsh Corgi Cardigan;Small;Meso;T
409;408;MAND;R;8;2;162.0;;4;M;Welsh Corgi Cardigan;Small;Meso;T
409;408;MAND;R;8;3;169.0;;4;M;Welsh Corgi Cardigan;Small;Meso;T
409;209;MAX;L;9;2;;157.0;2;M;Welsh Corgi Cardigan;Small;Meso;T
409;209;MAX;L;9;3;;160.0;2;M;Welsh Corgi Cardigan;Small;Meso;T
409;109;MAX;R;9;2;;157.0;2;M;Welsh Corgi Cardigan;Small;Meso;T
409;109;MAX;R;9;3;;160.0;2;M;Welsh Corgi Cardigan;Small;Meso;T
409;309;MAND;L;9;2;;;1;M;Welsh Corgi Cardigan;Small;Meso;T
409;309;MAND;L;9;3;;;1;M;Welsh Corgi Cardigan;Small;Meso;T
409;409;MAND;R;9;2;;151.0;2;M;Welsh Corgi Cardigan;Small;Meso;T
409;409;MAND;R;9;3;;161.0;2;M;Welsh Corgi Cardigan;Small;Meso;T
409;210;MAX;L;10;2;;;1;M;Welsh Corgi Cardigan;Small;Meso;T
409;210;MAX;L;10;3;;;1;M;Welsh Corgi Cardigan;Small;Meso;T
409;110;MAX;R;10;2;;;1;M;Welsh Corgi Cardigan;Small;Meso;T
409;110;MAX;R;10;3;;;1;M;Welsh Corgi Cardigan;Small;Meso;T
409;310;MAND;L;10;2;;;1;M;Welsh Corgi Cardigan;Small;Meso;T
409;310;MAND;L;10;3;;;1;M;Welsh Corgi Cardigan;Small;Meso;T
409;410;MAND;R;10;2;;;1;M;Welsh Corgi Cardigan;Small;Meso;T
409;410;MAND;R;10;3;;;1;M;Welsh Corgi Cardigan;Small;Meso;T
409;311;MAND;L;11;2;;;1;M;Welsh Corgi Cardigan;Small;Meso;T
409;311;MAND;L;11;3;;;1;M;Welsh Corgi Cardigan;Small;Meso;T
409;411;MAND;R;11;2;;;1;M;Welsh Corgi Cardigan;Small;Meso;T
409;411;MAND;R;11;3;;;1;M;Welsh Corgi Cardigan;Small;Meso;T
410;201;MAX;L;1;1;;132.0;2;F;Welsh Corgi Cardigan;Small;Meso;T
410;201;MAX;L;1;2;;132.0;2;F;Welsh Corgi Cardigan;Small;Meso;T
410;201;MAX;L;1;3;;140.0;2;F;Welsh Corgi Cardigan;Small;Meso;T
410;101;MAX;R;1;1;;132.0;2;F;Welsh Corgi Cardigan;Small;Meso;T
410;101;MAX;R;1;2;;132.0;2;F;Welsh Corgi Cardigan;Small;Meso;T
410;101;MAX;R;1;3;;140.0;2;F;Welsh Corgi Cardigan;Small;Meso;T
410;301;MAND;L;1;1;;133.0;2;F;Welsh Corgi Cardigan;Small;Meso;T
410;301;MAND;L;1;2;;133.0;2;F;Welsh Corgi Cardigan;Small;Meso;T
410;301;MAND;L;1;3;;140.0;2;F;Welsh Corgi Cardigan;Small;Meso;T
410;401;MAND;R;1;1;;133.0;2;F;Welsh Corgi Cardigan;Small;Meso;T
410;401;MAND;R;1;2;;133.0;2;F;Welsh Corgi Cardigan;Small;Meso;T
410;401;MAND;R;1;3;;140.0;2;F;Welsh Corgi Cardigan;Small;Meso;T
410;202;MAX;L;2;1;;133.0;2;F;Welsh Corgi Cardigan;Small;Meso;T
410;202;MAX;L;2;2;;133.0;2;F;Welsh Corgi Cardigan;Small;Meso;T
410;202;MAX;L;2;3;;140.0;2;F;Welsh Corgi Cardigan;Small;Meso;T
410;102;MAX;R;2;1;;133.0;2;F;Welsh Corgi Cardigan;Small;Meso;T
410;102;MAX;R;2;2;;133.0;2;F;Welsh Corgi Cardigan;Small;Meso;T
410;102;MAX;R;2;3;;140.0;2;F;Welsh Corgi Cardigan;Small;Meso;T
410;302;MAND;L;2;1;;133.0;2;F;Welsh Corgi Cardigan;Small;Meso;T
410;302;MAND;L;2;2;;133.0;2;F;Welsh Corgi Cardigan;Small;Meso;T
410;302;MAND;L;2;3;;140.0;2;F;Welsh Corgi Cardigan;Small;Meso;T
410;402;MAND;R;2;1;;133.0;2;F;Welsh Corgi Cardigan;Small;Meso;T
410;402;MAND;R;2;2;;133.0;2;F;Welsh Corgi Cardigan;Small;Meso;T
410;402;MAND;R;2;3;138.0;140.0;3;F;Welsh Corgi Cardigan;Small;Meso;T
410;203;MAX;L;3;1;138.0;140.0;3;F;Welsh Corgi Cardigan;Small;Meso;T
410;203;MAX;L;3;2;140.0;140.0;0;F;Welsh Corgi Cardigan;Small;Meso;T
410;203;MAX;L;3;3;147.0;147.0;0;F;Welsh Corgi Cardigan;Small;Meso;T
410;103;MAX;R;3;1;138.0;140.0;3;F;Welsh Corgi Cardigan;Small;Meso;T
410;103;MAX;R;3;2;140.0;140.0;0;F;Welsh Corgi Cardigan;Small;Meso;T
410;103;MAX;R;3;3;147.0;147.0;0;F;Welsh Corgi Cardigan;Small;Meso;T
410;303;MAND;L;3;1;;133.0;2;F;Welsh Corgi Cardigan;Small;Meso;T
410;303;MAND;L;3;2;;133.0;2;F;Welsh Corgi Cardigan;Small;Meso;T
410;303;MAND;L;3;3;;140.0;2;F;Welsh Corgi Cardigan;Small;Meso;T
410;403;MAND;R;3;1;;133.0;2;F;Welsh Corgi Cardigan;Small;Meso;T
410;403;MAND;R;3;2;;133.0;2;F;Welsh Corgi Cardigan;Small;Meso;T
410;403;MAND;R;3;3;;140.0;2;F;Welsh Corgi Cardigan;Small;Meso;T
410;204;MAX;L;4;1;161.0;;4;F;Welsh Corgi Cardigan;Small;Meso;T
410;204;MAX;L;4;2;160.0;160.0;0;F;Welsh Corgi Cardigan;Small;Meso;T
410;204;MAX;L;4;3;174.0;174.0;0;F;Welsh Corgi Cardigan;Small;Meso;T
410;104;MAX;R;4;1;161.0;;4;F;Welsh Corgi Cardigan;Small;Meso;T
410;104;MAX;R;4;2;160.0;160.0;0;F;Welsh Corgi Cardigan;Small;Meso;T
410;104;MAX;R;4;3;174.0;174.0;0;F;Welsh Corgi Cardigan;Small;Meso;T
410;304;MAND;L;4;1;155.0;160.0;3;F;Welsh Corgi Cardigan;Small;Meso;T
410;304;MAND;L;4;2;155.0;155.0;0;F;Welsh Corgi Cardigan;Small;Meso;T
410;304;MAND;L;4;3;169.0;169.0;0;F;Welsh Corgi Cardigan;Small;Meso;T
410;404;MAND;R;4;1;155.0;160.0;3;F;Welsh Corgi Cardigan;Small;Meso;T
410;404;MAND;R;4;2;155.0;155.0;0;F;Welsh Corgi Cardigan;Small;Meso;T
410;404;MAND;R;4;3;169.0;169.0;0;F;Welsh Corgi Cardigan;Small;Meso;T
410;205;MAX;L;5;2;135.0;135.0;0;F;Welsh Corgi Cardigan;Small;Meso;T
410;205;MAX;L;5;3;142.0;;4;F;Welsh Corgi Cardigan;Small;Meso;T
410;105;MAX;R;5;2;135.0;135.0;0;F;Welsh Corgi Cardigan;Small;Meso;T
410;105;MAX;R;5;3;142.0;;4;F;Welsh Corgi Cardigan;Small;Meso;T
410;305;MAND;L;5;2;;151.0;2;F;Welsh Corgi Cardigan;Small;Meso;T
410;305;MAND;L;5;3;;159.0;2;F;Welsh Corgi Cardigan;Small;Meso;T
410;405;MAND;R;5;2;;151.0;2;F;Welsh Corgi Cardigan;Small;Meso;T
410;405;MAND;R;5;3;;159.0;2;F;Welsh Corgi Cardigan;Small;Meso;T
410;206;MAX;L;6;1;153.0;155.0;3;F;Welsh Corgi Cardigan;Small;Meso;T
410;206;MAX;L;6;2;155.0;155.0;0;F;Welsh Corgi Cardigan;Small;Meso;T
410;206;MAX;L;6;3;162.0;162.0;0;F;Welsh Corgi Cardigan;Small;Meso;T
410;106;MAX;R;6;1;153.0;155.0;3;F;Welsh Corgi Cardigan;Small;Meso;T
410;106;MAX;R;6;2;155.0;155.0;0;F;Welsh Corgi Cardigan;Small;Meso;T
410;106;MAX;R;6;3;162.0;162.0;0;F;Welsh Corgi Cardigan;Small;Meso;T
410;306;MAND;L;6;1;;152.0;2;F;Welsh Corgi Cardigan;Small;Meso;T
410;306;MAND;L;6;2;;152.0;2;F;Welsh Corgi Cardigan;Small;Meso;T
410;306;MAND;L;6;3;;160.0;2;F;Welsh Corgi Cardigan;Small;Meso;T
410;406;MAND;R;6;1;;152.0;2;F;Welsh Corgi Cardigan;Small;Meso;T
410;406;MAND;R;6;2;;152.0;2;F;Welsh Corgi Cardigan;Small;Meso;T
410;406;MAND;R;6;3;;160.0;2;F;Welsh Corgi Cardigan;Small;Meso;T
410;207;MAX;L;7;1;154.0;156.0;3;F;Welsh Corgi Cardigan;Small;Meso;T
410;207;MAX;L;7;2;156.0;156.0;0;F;Welsh Corgi Cardigan;Small;Meso;T
410;207;MAX;L;7;3;166.0;166.0;0;F;Welsh Corgi Cardigan;Small;Meso;T
410;107;MAX;R;7;1;154.0;156.0;3;F;Welsh Corgi Cardigan;Small;Meso;T
410;107;MAX;R;7;2;156.0;156.0;0;F;Welsh Corgi Cardigan;Small;Meso;T
410;107;MAX;R;7;3;166.0;166.0;0;F;Welsh Corgi Cardigan;Small;Meso;T
410;307;MAND;L;7;1;;152.0;2;F;Welsh Corgi Cardigan;Small;Meso;T
410;307;MAND;L;7;2;;152.0;2;F;Welsh Corgi Cardigan;Small;Meso;T
410;307;MAND;L;7;3;;160.0;2;F;Welsh Corgi Cardigan;Small;Meso;T
410;407;MAND;R;7;1;;152.0;2;F;Welsh Corgi Cardigan;Small;Meso;T
410;407;MAND;R;7;2;;152.0;2;F;Welsh Corgi Cardigan;Small;Meso;T
410;407;MAND;R;7;3;;160.0;2;F;Welsh Corgi Cardigan;Small;Meso;T
410;208;MAX;L;8;1;151.0;153.0;3;F;Welsh Corgi Cardigan;Small;Meso;T
410;208;MAX;L;8;2;153.0;153.0;0;F;Welsh Corgi Cardigan;Small;Meso;T
410;208;MAX;L;8;3;163.0;163.0;0;F;Welsh Corgi Cardigan;Small;Meso;T
410;108;MAX;R;8;1;151.0;153.0;3;F;Welsh Corgi Cardigan;Small;Meso;T
410;108;MAX;R;8;2;153.0;153.0;0;F;Welsh Corgi Cardigan;Small;Meso;T
410;108;MAX;R;8;3;163.0;163.0;0;F;Welsh Corgi Cardigan;Small;Meso;T
410;308;MAND;L;8;1;;152.0;2;F;Welsh Corgi Cardigan;Small;Meso;T
410;308;MAND;L;8;2;;152.0;2;F;Welsh Corgi Cardigan;Small;Meso;T
410;308;MAND;L;8;3;;160.0;2;F;Welsh Corgi Cardigan;Small;Meso;T
410;408;MAND;R;8;1;;152.0;2;F;Welsh Corgi Cardigan;Small;Meso;T
410;408;MAND;R;8;2;;152.0;2;F;Welsh Corgi Cardigan;Small;Meso;T
410;408;MAND;R;8;3;;160.0;2;F;Welsh Corgi Cardigan;Small;Meso;T
410;209;MAX;L;9;2;140.0;140.0;0;F;Welsh Corgi Cardigan;Small;Meso;T
410;209;MAX;L;9;3;147.0;147.0;0;F;Welsh Corgi Cardigan;Small;Meso;T
410;109;MAX;R;9;2;140.0;140.0;0;F;Welsh Corgi Cardigan;Small;Meso;T
410;109;MAX;R;9;3;147.0;147.0;0;F;Welsh Corgi Cardigan;Small;Meso;T
410;309;MAND;L;9;2;140.0;140.0;0;F;Welsh Corgi Cardigan;Small;Meso;T
410;309;MAND;L;9;3;151.0;151.0;0;F;Welsh Corgi Cardigan;Small;Meso;T
410;409;MAND;R;9;2;140.0;140.0;0;F;Welsh Corgi Cardigan;Small;Meso;T
410;409;MAND;R;9;3;151.0;151.0;0;F;Welsh Corgi Cardigan;Small;Meso;T
410;210;MAX;L;10;2;;;1;F;Welsh Corgi Cardigan;Small;Meso;T
410;210;MAX;L;10;3;;;1;F;Welsh Corgi Cardigan;Small;Meso;T
410;110;MAX;R;10;2;;;1;F;Welsh Corgi Cardigan;Small;Meso;T
410;110;MAX;R;10;3;;;1;F;Welsh Corgi Cardigan;Small;Meso;T
410;310;MAND;L;10;2;;;1;F;Welsh Corgi Cardigan;Small;Meso;T
410;310;MAND;L;10;3;;;1;F;Welsh Corgi Cardigan;Small;Meso;T
410;410;MAND;R;10;2;;;1;F;Welsh Corgi Cardigan;Small;Meso;T
410;410;MAND;R;10;3;;;1;F;Welsh Corgi Cardigan;Small;Meso;T
410;311;MAND;L;11;2;;;1;F;Welsh Corgi Cardigan;Small;Meso;T
410;311;MAND;L;11;3;;;1;F;Welsh Corgi Cardigan;Small;Meso;T
410;411;MAND;R;11;2;;;1;F;Welsh Corgi Cardigan;Small;Meso;T
410;411;MAND;R;11;3;;;1;F;Welsh Corgi Cardigan;Small;Meso;T
411;201;MAX;L;1;1;;130.0;2;M;WelshTerrier;Medium;Doligo;L
411;201;MAX;L;1;2;;130.0;2;M;WelshTerrier;Medium;Doligo;L
411;201;MAX;L;1;3;;138.0;2;M;WelshTerrier;Medium;Doligo;L
411;101;MAX;R;1;1;;130.0;2;M;WelshTerrier;Medium;Doligo;L
411;101;MAX;R;1;2;;130.0;2;M;WelshTerrier;Medium;Doligo;L
411;101;MAX;R;1;3;;138.0;2;M;WelshTerrier;Medium;Doligo;L
411;301;MAND;L;1;1;;130.0;2;M;WelshTerrier;Medium;Doligo;L
411;301;MAND;L;1;2;;130.0;2;M;WelshTerrier;Medium;Doligo;L
411;301;MAND;L;1;3;;138.0;2;M;WelshTerrier;Medium;Doligo;L
411;401;MAND;R;1;1;;130.0;2;M;WelshTerrier;Medium;Doligo;L
411;401;MAND;R;1;2;;130.0;2;M;WelshTerrier;Medium;Doligo;L
411;401;MAND;R;1;3;;138.0;2;M;WelshTerrier;Medium;Doligo;L
411;202;MAX;L;2;1;;130.0;2;M;WelshTerrier;Medium;Doligo;L
411;202;MAX;L;2;2;;130.0;2;M;WelshTerrier;Medium;Doligo;L
411;202;MAX;L;2;3;;138.0;2;M;WelshTerrier;Medium;Doligo;L
411;102;MAX;R;2;1;;130.0;2;M;WelshTerrier;Medium;Doligo;L
411;102;MAX;R;2;2;;130.0;2;M;WelshTerrier;Medium;Doligo;L
411;102;MAX;R;2;3;;138.0;2;M;WelshTerrier;Medium;Doligo;L
411;302;MAND;L;2;1;;130.0;2;M;WelshTerrier;Medium;Doligo;L
411;302;MAND;L;2;2;;130.0;2;M;WelshTerrier;Medium;Doligo;L
411;302;MAND;L;2;3;;138.0;2;M;WelshTerrier;Medium;Doligo;L
411;402;MAND;R;2;1;;130.0;2;M;WelshTerrier;Medium;Doligo;L
411;402;MAND;R;2;2;;130.0;2;M;WelshTerrier;Medium;Doligo;L
411;402;MAND;R;2;3;;138.0;2;M;WelshTerrier;Medium;Doligo;L
411;203;MAX;L;3;1;;;1;M;WelshTerrier;Medium;Doligo;L
411;203;MAX;L;3;2;131.0;138.0;3;M;WelshTerrier;Medium;Doligo;L
411;203;MAX;L;3;3;138.0;146.0;3;M;WelshTerrier;Medium;Doligo;L
411;103;MAX;R;3;1;;;1;M;WelshTerrier;Medium;Doligo;L
411;103;MAX;R;3;2;131.0;138.0;3;M;WelshTerrier;Medium;Doligo;L
411;103;MAX;R;3;3;138.0;146.0;3;M;WelshTerrier;Medium;Doligo;L
411;303;MAND;L;3;1;;;1;M;WelshTerrier;Medium;Doligo;L
411;303;MAND;L;3;2;131.0;138.0;3;M;WelshTerrier;Medium;Doligo;L
411;303;MAND;L;3;3;138.0;146.0;3;M;WelshTerrier;Medium;Doligo;L
411;403;MAND;R;3;1;;;1;M;WelshTerrier;Medium;Doligo;L
411;403;MAND;R;3;2;131.0;138.0;3;M;WelshTerrier;Medium;Doligo;L
411;403;MAND;R;3;3;138.0;146.0;3;M;WelshTerrier;Medium;Doligo;L
411;204;MAX;L;4;1;139.0;;4;M;WelshTerrier;Medium;Doligo;L
411;204;MAX;L;4;2;138.0;138.0;0;M;WelshTerrier;Medium;Doligo;L
411;204;MAX;L;4;3;152.0;152.0;0;M;WelshTerrier;Medium;Doligo;L
411;104;MAX;R;4;1;;;1;M;WelshTerrier;Medium;Doligo;L
411;104;MAX;R;4;2;149.0;;4;M;WelshTerrier;Medium;Doligo;L
411;104;MAX;R;4;3;163.0;;4;M;WelshTerrier;Medium;Doligo;L
411;304;MAND;L;4;1;;;1;M;WelshTerrier;Medium;Doligo;L
411;304;MAND;L;4;2;149.0;;4;M;WelshTerrier;Medium;Doligo;L
411;304;MAND;L;4;3;163.0;;4;M;WelshTerrier;Medium;Doligo;L
411;404;MAND;R;4;1;;;1;M;WelshTerrier;Medium;Doligo;L
411;404;MAND;R;4;2;149.0;;4;M;WelshTerrier;Medium;Doligo;L
411;404;MAND;R;4;3;163.0;;4;M;WelshTerrier;Medium;Doligo;L
411;205;MAX;L;5;2;139.0;;4;M;WelshTerrier;Medium;Doligo;L
411;205;MAX;L;5;3;146.0;;4;M;WelshTerrier;Medium;Doligo;L
411;105;MAX;R;5;2;139.0;;4;M;WelshTerrier;Medium;Doligo;L
411;105;MAX;R;5;3;146.0;;4;M;WelshTerrier;Medium;Doligo;L
411;305;MAND;L;5;2;139.0;;4;M;WelshTerrier;Medium;Doligo;L
411;305;MAND;L;5;3;146.0;;4;M;WelshTerrier;Medium;Doligo;L
411;405;MAND;R;5;2;139.0;;4;M;WelshTerrier;Medium;Doligo;L
411;405;MAND;R;5;3;146.0;;4;M;WelshTerrier;Medium;Doligo;L
411;206;MAX;L;6;1;;;1;M;WelshTerrier;Medium;Doligo;L
411;206;MAX;L;6;2;139.0;;4;M;WelshTerrier;Medium;Doligo;L
411;206;MAX;L;6;3;146.0;;4;M;WelshTerrier;Medium;Doligo;L
411;106;MAX;R;6;1;;;1;M;WelshTerrier;Medium;Doligo;L
411;106;MAX;R;6;2;139.0;;4;M;WelshTerrier;Medium;Doligo;L
411;106;MAX;R;6;3;146.0;;4;M;WelshTerrier;Medium;Doligo;L
411;306;MAND;L;6;1;;;1;M;WelshTerrier;Medium;Doligo;L
411;306;MAND;L;6;2;139.0;;4;M;WelshTerrier;Medium;Doligo;L
411;306;MAND;L;6;3;146.0;;4;M;WelshTerrier;Medium;Doligo;L
